#Clade_name	CSM5FZ3N	CSM5FZ3X	CSM5FZ3Z	CSM5FZ46	CSM5FZ4G	CSM5FZ4O	CSM5MCU4	CSM5MCUI	CSM5MCV1	CSM5MCV3	CSM5MCV5	CSM5MCVB	CSM5MCVH	CSM5MCVV	CSM5MCVZ	CSM5MCW8	CSM5YRY7	ESM5GEZ8	ESM5MEBL	ESM5MEDZ	ESM5MEE2	ESM5MEEA	ESM5MEEG	ESM5MEET	HSM5FZBP	HSM5FZBR	HSM5FZBT	HSM5FZBU	HSM5MD4C	HSM5MD4R	HSM5MD5H	HSM5MD7W	HSM5MD86	MSM5FZ8Y	MSM5FZ9N	MSM5FZ9Q	MSM5FZ9S	MSM5FZ9V	MSM5FZ9Z	MSM5FZA2	MSM5LLD8	MSM5LLE5	MSM5LLEN	MSM5LLFK	MSM5LLFS	MSM5LLFU	MSM5LLGT	MSM5LLGV	MSM5LLGX	MSM5LLHI	MSM5LLHK	MSM5LLHM	MSM5LLIC	MSM5LLIE	MSM5LLIK	MSM5LLIO	MSM5LLIQ	MSM5ZOJY
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis:589071	24.0	0	9.0	0	18.0	52.0	0	0	22.0	109.0	0	0	0	92.0	0	0	58.0	0	0	0	0	0	23.0	9.0	3.0	11.0	11.0	48.0	0	26.0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	26.0	47.0	39.0	95.0	93.0	92.0	44.0	13.0	0	0	47.0	20.0	5.0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__:348009	0	0	0	0	0	0	0	47.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0	0	18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__:197943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.0	494.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:808794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.0	296.0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:523934	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	6.0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:542096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0	0	0	0	0	0	0	0	0	0	39.0	0	0	0	0	0	32.0	282.0	4455.0	0	200.0	0	0	0	278.0	0	19.0	0	0	30.0	53.0	54.0	0	0	0	0	0	29.0	0	0	115.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__:591734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:545473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__:193786	0	0	0	0	0	0	0	21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473.0	0	0	0	0	0	0	0	0	0	0	0	0	95.0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__:186452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326.0	0	0	0	21.0	0	665.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__:1110763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:300136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__:563086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.0	24.0	0	0	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__:309433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598.0	0	0	0	0	78.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__:1111582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__:300694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__:560535	0	0	0	0	0	0	65.0	35.0	0	0	0	0	0	0	79.0	0	0	0	181.0	0	0	0	29.0	562.0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:791522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.0	0	423.0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__:194417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__:195947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__YRC22; s__:806852	0	0	0	0	0	0	0	1580.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii:194933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0	0	0	0	0	0	0	0	14.0	0	0	0	0	0	0	0	0	1788.0	0	0	0	0	0	0	210.0	31.0	0	0	0	37.0	3224.0	0	0	106.0	0	69.0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__:586525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	47.0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri:568118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.0	0	0	0	0	0	289.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__segnis:4423236	0	0	0	0	0	0	0	0	0	0	0	0	434.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__:1107829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__:552779	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__; s__:4329575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:3857426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__:314095	0	0	0	0	14.0	0	0	0	0	0	0	0	0	19.0	0	0	0	296.0	0	0	0	0	0	0	0	0	32.0	0	0	0	0	0	22.0	0	0	0	0	0	0	0	0	27.0	0	0	18.0	0	0	0	0	0	0	0	50.0	0	0	0	0	0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__:338644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__:341730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__:211191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__:367215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:759751	0	0	32.0	0	0	0	0	67.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__:195258	0	0	0	0	37.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__:166896	0	0	0	0	0	0	0	0	0	0	46.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__:369486	0	0	0	0	0	0	0	147.0	0	0	0	0	0	0	0	35.0	0	15.0	0	0	0	0	0	79.0	0	0	0	0	0	0	0	0	0	18.0	0	0	0	343.0	0	398.0	0	84.0	32.0	201.0	343.0	31.0	193.0	61.0	23.0	0	0	0	23.0	0	0	0	942.0	804.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:299858	0	0	0	0	0	0	0	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii:367433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373.0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.0	0	0	0	0	0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__:1111456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__:573432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__:333166	0	11.0	0	0	21.0	0	0	0	0	0	0	0	0	0	0	0	0	83.0	0	289.0	47.0	49.0	0	14.0	0	0	0	0	0	148.0	0	0	0	0	0	106.0	0	0	0	0	0	0	2054.0	3690.0	1823.0	842.0	992.0	218.0	95.0	0	117.0	0	0	155.0	306.0	724.0	1405.0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__:2265722	0	0	0	0	0	0	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__:826624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:573110	0	0	0	0	0	46.0	0	0	0	0	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	840.0	278.0	226.0	0	195.0	0	22.0	0	0	0	0	0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__:1111294	0	0	0	0	0	304.0	0	0	0	3380.0	9139.0	12571.0	14404.0	0	0	0	0	0	4146.0	0	0	0	302.0	3090.0	232.0	0	0	229.0	25.0	0	0	100.0	63245.0	0	0	31416.0	0	252.0	1522.0	0	12.0	0	0	0	176.0	0	0	0	0	0	0	0	0	0	0	0	0	1748.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__:575041	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279.0	2948.0	0	0	0	0	0	0	0	0	0	0	9.0	0	0	0	0	0	0	666.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:583974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	118.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:564961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__:324015	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__:850905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__:567974	0	0	0	0	0	0	0	17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	13.0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__:524444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.0	0	0	0	33.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__:586271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__:1132942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.0	35.0	10.0	0	108.0	0	0	0	32.0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	51.0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__:547451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0	12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936.0	0	0	0	0	39.0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__:182735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:368462	0	0	0	0	0	0	0	0	0	0	37.0	0	0	272.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	80.0	65.0	0	16.0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__:1105486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__:196553	0	0	0	0	29.0	13.0	0	0	0	0	0	0	0	125.0	0	0	0	0	0	0	0	0	0	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	159.0	23.0	99.0	0	0	0	3.0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__:212532	23.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	11.0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__:3012152	0	0	0	0	39.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__:846141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__:846798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__:580087	13.0	0	0	0	0	0	0	0	0	0	24.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__:186723	0	0	0	0	199.0	0	0	292.0	0	0	0	0	0	0	0	0	0	0	160.0	0	0	119.0	0	0	0	0	0	40.0	0	73.0	0	0	0	0	0	0	0	0	0	0	18.0	0	0	0	0	0	0	0	62.0	0	0	0	0	92.0	0	255.0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__:581079	0	0	0	0	0	0	0	0	0	0	0	0	0	106.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	2.0	0	0	0	0	0	43.0	31.0	0	9.0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__:522433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__:2470914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18483.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__:115035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__:345354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__:1110008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
